Target,Target_Namespace,Target_Type,Target_Method,Job_Id,Job_AnalyzeLaunchVariance,Job_EvaluateOverhead,Job_MaxAbsoluteError,Job_MaxRelativeError,Job_MinInvokeCount,Job_MinIterationTime,Job_RemoveOutliers,Job_Affinity,Job_Jit,Job_Platform,Job_Runtime,Job_AllowVeryLargeObjects,Job_Concurrent,Job_CpuGroups,Job_Force,Job_HeapAffinitizeMask,Job_HeapCount,Job_NoAffinitize,Job_RetainVm,Job_Server,Job_Arguments,Job_BuildConfiguration,Job_Clock,Job_EngineFactory,Job_EnvironmentVariables,Job_Toolchain,Job_IsBaseline,Job_InvocationCount,Job_IterationTime,Job_LaunchCount,Job_RunStrategy,Job_TargetCount,Job_UnrollFactor,Job_WarmupCount,Job_Display,Params,Measurement_LaunchIndex,Measurement_IterationMode,Measurement_IterationIndex,Measurement_Nanoseconds,Measurement_Operations,Measurement_Value,Gen_0,Gen_1,Gen_2,Allocated_Bytes
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,IdleTarget,20,820.51,16,51.28,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainWarmup,1,15303016615.38,16,956438538.46,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainWarmup,2,15649474461.54,16,978092153.85,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainWarmup,3,14344688410.26,16,896543025.64,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainWarmup,4,14196707282.05,16,887294205.13,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainWarmup,5,14043040410.26,16,877690025.64,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainWarmup,6,14233461743.59,16,889591358.97,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainWarmup,7,14449016615.38,16,903063538.46,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainWarmup,8,13949178256.41,16,871823641.03,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,1,13745143384.62,16,859071461.54,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,2,13800081641.03,16,862505102.56,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,3,14485674256.41,16,905354641.03,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,4,15637644717.95,16,977352794.87,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,5,15074846769.23,16,942177923.08,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,6,15057639384.62,16,941102461.54,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,7,15173752615.38,16,948359538.46,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,8,16091856410.26,16,1005741025.64,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,9,16591405128.21,16,1036962820.51,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,10,15212276102.56,16,950767256.41,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,11,15185470358.97,16,949091897.44,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,12,14984604307.69,16,936537769.23,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,13,14537762461.54,16,908610153.85,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,14,14360932512.82,16,897558282.05,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,15,13995358769.23,16,874709923.08,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,16,14390689230.77,16,899418076.92,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,17,14167140923.08,16,885446307.69,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,18,14063325538.46,16,878957846.15,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,19,13884357333.33,16,867772333.33,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,20,14135316102.56,16,883457256.41,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,21,14540443897.44,16,908777743.59,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,22,14214721641.03,16,888420102.56,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,23,13903447794.87,16,868965487.18,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,24,14081316512.82,16,880082282.05,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,25,13888478769.23,16,868029923.08,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,26,13930153846.15,16,870634615.38,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,27,13927846153.85,16,870490384.62,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,28,13708102974.36,16,856756435.9,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,29,13688628923.08,16,855539307.69,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,30,14145667692.31,16,884104230.77,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,31,13995732923.08,16,874733307.69,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,32,13829518358.97,16,864344897.44,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,33,13676574358.97,16,854785897.44,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,34,13669360820.51,16,854335051.28,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,35,14490670769.23,16,905666923.08,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,36,13887043282.05,16,867940205.13,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,37,14074997333.33,16,879687333.33,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,38,13839289846.15,16,864955615.38,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,MainTarget,39,14140617025.64,16,883788564.1,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,1,13745142215.38,16,859071388.46,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,2,13800080471.79,16,862505029.49,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,3,14485673087.18,16,905354567.95,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,4,15074845600,16,942177850,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,5,15057638215.38,16,941102388.46,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,6,15173751446.15,16,948359465.38,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,7,15212274933.33,16,950767183.33,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,8,15185469189.74,16,949091824.36,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,9,14984603138.46,16,936537696.15,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,10,14537761292.31,16,908610080.77,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,11,14360931343.59,16,897558208.97,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,12,13995357600,16,874709850,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,13,14390688061.54,16,899418003.85,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,14,14167139753.85,16,885446234.62,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,15,14063324369.23,16,878957773.08,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,16,13884356164.1,16,867772260.26,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,17,14135314933.33,16,883457183.33,0,0,0,0
BenchmarkExecutor.DeSerializeNetJSON,JsonFormattersBenchmark,BenchmarkExecutor,DeSerializeNetJSON,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,DefaultJob,,1,Result,18,14540442728.21,16,908777670.51,0,0,0,0
